0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
1.0,5.0,23.0,2.2611593880833065,36.0,20.0,23.0,26.0,23.0,29.0,17.0,6.0,36.0,1.0,0.021739130434782608,0.0,0.0,0.0,20.805125,0.0,1.0,0.5,8.8705,10.146,11.421499999999998,10.146,12.697,7.595,2.551,6.5076009999999975,2.2497370343971506,2.2611593880833065,2.272581741769464,2.2611593880833065,2.2840040954556198,2.238314680710994,0.022844707372312808,0.0005218806549266035,2.2109936854501,2.2669032130889017,0.0005218806549266035,0.0,1.0,46.0,5.0,0.0,0.0,2.0,14.0,2.0,20.292,0.9753366057642048
1.0,3.0,5.344827586206896,3.1037724088111283,13.536266349583833,2.0,6.0,7.0,5.344827586206896,17.0,1.0,3.6791665291997626,13.536266349583828,0.0,0.0,0.0,0.0,0.06896551724137931,142.524125,1.0,4.0,0.5172413793103449,0.885,1.545,2.195,1.657068965517241,3.995,0.595,0.8693770235271121,0.7558164090368608,1.8433179723502304,3.389830508474576,3.992015968063873,3.1037724088111283,6.0606060606060606,0.7067137809187279,1.3242863352246494,1.7537342976627324,1.0875351804475208,3.2254708146914983,1.753734297662732,3.0,3.0,155.0,11.0,5.0,7.0,29.0,26.0,12.0,48.055,0.3371709877187459
0.0,1.0,15.153846153846152,3.2833663581502046,93.51479289940828,8.0,13.0,17.0,15.153846153846152,39.0,2.0,9.670304695272444,93.51479289940828,4.0,0.02030456852791878,1.0,0.005076142131979695,0.0,80.503625,0.0,1.0,0.3076923076923077,3.105,3.915,5.075,4.449692307692309,9.065,0.665,2.249791695814573,5.061562674556213,2.9197080291970803,3.0081088150667017,3.8314176245210727,3.2833663581502046,4.302261445118588,2.14190093708166,0.6272571455848839,0.39345152668729616,2.4470947736825517,3.405594163814265,0.39345152668729616,0.0,6.0,197.0,21.0,6.0,3.0,13.0,22.0,5.0,57.846,0.7185514937991923
1.0,5.0,6.133333333333334,1.4291647300813428,15.448888888888884,2.5,6.0,8.0,6.133333333333334,16.0,1.0,3.930507459462313,15.448888888888884,2.0,0.021739130434782608,0.0,0.0,0.0,78.6228125,0.0,1.0,0.4666666666666667,2.82,4.245,6.415,4.476333333333333,7.435,0.985,2.139473040000478,4.577344888888889,1.0091384856427474,1.3937282229965158,1.7911442162911242,1.4291647300813428,3.194888178913738,0.34423407917383825,0.6992952519120098,0.4890138493466812,1.1701438434296665,1.3701690371583886,0.4890138493466812,1.0,0.0,92.0,6.0,0.0,0.0,15.0,12.0,3.0,67.145,0.854014221381358
1.0,4.0,6.9375,2.471405616103717,65.30859375,1.75,3.5,10.25,6.9375,34.0,1.0,8.081373258920788,65.30859375,2.0,0.01801801801801801,0.0,0.0,0.0,61.579375,0.0,1.0,0.375,0.8775,1.835,2.5275,2.64475,13.045,0.595,3.0279033071582724,9.1681984375,1.646108314791212,2.2068167610588096,3.0768944185328624,2.471405616103717,4.848484848484849,1.1173184357541899,1.069867613036073,1.1446167094235045,1.8025515848447635,2.623121278003592,1.1446167094235045,0.0,3.0,111.0,8.0,1.0,0.0,16.0,14.0,5.0,42.316,0.6871781339125317
0.0,2.0,12.277777777777779,2.8969181624180385,61.64506172839506,6.25,12.5,16.75,12.277777777777779,31.0,2.0,7.851436921251744,61.64506172839506,8.0,0.03619909502262444,1.0,0.004524886877828055,0.0,102.42325,0.0,1.0,0.5,1.7475,4.26,6.415000000000001,4.299444444444443,8.865,1.045,2.4642335347081548,6.072446913580247,2.300058975871176,2.602150898987655,3.213933912420525,2.8969181624180402,5.5727554179566585,1.3864818024263432,1.1172394063866065,1.248223891183097,2.157713214528928,2.855666106732136,1.2482238911830972,2.0,4.0,221.0,15.0,1.0,2.0,18.0,34.0,4.0,77.39,0.7555901614135463
1.0,3.0,7.0769230769230775,2.259170269024275,52.84023668639054,2.5,4.0,9.5,7.0769230769230775,36.0,1.0,7.2691290184168915,52.84023668639053,7.0,0.025362318840579712,3.0,0.010869565217391304,0.0,180.4423125,0.0,3.0,0.35897435897435903,1.1,1.885,3.745,3.1280512820512816,11.915,0.605,2.8810309670789014,8.300339433267586,1.6533442645350824,2.0883534136546187,2.8782937309105967,2.2591702690242754,3.773584905660377,0.447427293064877,0.7808519305685458,0.6097297374726252,1.5295747221151357,2.2624063478531733,0.6097297374726252,3.0,7.0,276.0,19.0,4.0,4.0,39.0,44.0,11.0,121.994,0.6760831110496879
0.0,2.0,10.0,2.3474887405127984,58.66666666666666,4.0,10.0,12.0,10.0,29.0,2.0,7.659416862050705,58.66666666666666,2.0,0.022222222222222227,0.0,0.0,0.0,46.37025,0.0,1.0,0.4444444444444444,1.435,3.315,5.742000000000001,4.221333333333333,11.485,1.325,3.067953860293353,9.412340888888886,2.089864158829676,2.3769100169779294,2.525032651284284,2.3474887405127984,3.018867924528302,1.3937282229965156,0.4716627579750971,0.22246575726067505,1.9408996069678297,2.368919772583701,0.222465757260675,1.0,1.0,90.0,7.0,2.0,0.0,9.0,16.0,4.0,37.992,0.8193184207546864
1.0,4.0,2.230769230769231,1.2804469083937466,0.7928994082840237,2.0,2.0,3.0,2.230769230769231,4.0,1.0,0.8904489925223249,0.7928994082840237,0.0,0.0,0.0,0.0,0.0,54.33475,0.0,3.0,0.38461538461538464,1.205,1.707,2.745,2.122076923076923,4.325,0.705,1.195665663426957,1.429616378698225,0.796812749003984,1.0928961748633879,1.3793103448275863,1.2804469083937466,2.8368794326241136,0.5361930294906166,0.6674999433252164,0.4455561743391672,0.5337284150566627,1.0512197774313992,0.4455561743391672,0.0,1.0,29.0,3.0,0.0,0.0,13.0,5.0,2.0,27.587,0.5077229581437294
1.0,4.0,12.363636363636365,2.3118522758911384,130.95867768595042,2.5,10.0,20.0,12.363636363636365,39.0,1.0,11.443717826211481,130.95867768595042,1.0,0.007352941176470587,0.0,0.0,0.0,57.701625,0.0,1.0,0.3636363636363637,1.6345,3.455,6.805,4.327636363636363,10.375,0.765,3.025215913338096,9.15193132231405,1.5282984347203246,2.3894862604540026,2.9585863559275682,2.3118522758911384,3.759036144578314,1.0362694300518136,0.8396145393958544,0.7049525747649127,2.3569526854746288,2.856902781278884,0.7049525747649127,2.0,5.0,136.0,14.0,4.0,0.0,11.0,17.0,11.0,47.604,0.8250027620539283
0.0,0.0,7.275,2.7540674127557523,21.199375,4.0,6.0,10.0,7.275,19.0,1.0,4.604277902125372,21.199375,0.0,0.0,0.0,0.0,0.0,154.52881250000004,0.0,1.0,0.4,1.475,2.2750000000000004,3.335,2.54475,6.545,0.855,1.4545866895788644,2.1158224375,2.2505993953924737,2.8357854336105275,3.1067961165048543,2.7540674127557523,4.281345565749237,1.1299435028248588,0.6323747078076072,0.39989777107475655,1.8831439606125235,2.8588269967580318,0.39989777107475655,4.0,12.0,291.0,41.0,0.0,0.0,40.0,41.0,3.0,101.79,0.6587121091091022
0.0,0.0,7.166666666666668,2.3012710583776026,66.3611111111111,2.25,4.5,8.5,7.166666666666668,36.0,1.0,8.146232939899956,66.3611111111111,1.0,0.007751937984496123,0.0,0.0,0.0,86.1460625,0.0,1.0,0.2777777777777778,1.0675,1.6815,3.3200000000000003,3.2612777777777784,16.455,0.615,3.901793601887265,15.223993311728394,1.978878551672115,2.127900396151669,2.5827903628563367,2.301271058377602,4.184100418410042,1.1173184357541899,0.6567774361651535,0.4313566006556723,1.4974567177693117,2.1975026829974618,0.4313566006556723,3.0,6.0,129.0,21.0,0.0,1.0,18.0,15.0,6.0,58.703,0.6814356721179219
1.0,4.0,9.0,2.121271725207581,69.84615384615384,3.0,8.0,11.0,9.0,34.0,1.0,8.357401141871428,69.84615384615384,1.0,0.008547008547008548,0.0,0.0,0.0,63.0421875,0.0,1.0,0.4615384615384616,1.495,3.315,4.455,3.9433846153846153,12.605,0.685,3.3094383334397146,10.952382082840236,1.4598540145985401,2.2988505747126435,2.6973423244744152,2.121271725207581,3.0261348005502064,1.2422360248447204,0.6629867351656408,0.4395514110055955,1.8559000669194727,2.282303370786517,0.4395514110055955,0.0,4.0,117.0,8.0,2.0,0.0,13.0,16.0,3.0,51.264,0.8131697523979478
1.0,5.0,24.5,2.6976109025492696,30.25,21.75,24.5,27.25,24.5,30.0,19.0,5.5,30.25,0.0,0.0,0.0,0.0,0.0,20.3406875,0.0,1.0,0.5,8.2045,9.004,9.8035,9.004,10.603,7.405,1.5989999999999998,2.556800999999999,2.6317223992827383,2.6976109025492696,2.7634994058158027,2.6976109025492696,2.8293879090823366,2.5658338960162053,0.131777006533065,0.01736517945081546,2.4089647903985543,2.7210128831630387,0.01736517945081546,0.0,2.0,49.0,6.0,2.0,0.0,2.0,5.0,1.0,18.008,0.8853191417448402
0.0,2.0,5.526315789473684,2.0053178438875308,15.82825484764543,2.0,6.0,7.0,5.526315789473684,16.0,1.0,3.978473934518791,15.82825484764543,0.0,0.0,0.0,0.0,0.0,78.5995625,0.0,2.0,0.5263157894736842,1.2585000000000002,2.465,3.0250000000000004,2.5843157894736843,8.135,0.655,1.8157886514109505,3.297088426592797,1.5633587786259542,1.9769357495881383,2.476508877238305,2.0053178438875308,3.094777562862669,0.9505703422053232,0.635263288580603,0.4035594458182424,1.3358852983437408,2.1384057675858417,0.4035594458182424,1.0,6.0,105.0,8.0,0.0,0.0,19.0,15.0,6.0,49.102,0.6247108563740414
1.0,4.0,18.75,2.861182604246564,301.1875,4.5,16.0,23.75,18.75,62.0,1.0,17.354754391808605,301.1875,5.0,0.011111111111111113,0.0,0.0,0.125,180.976375,0.0,2.0,0.4583333333333333,1.5475,4.54,8.69,6.0929166666666665,20.025,0.565,5.5256492674064015,30.53279982638889,2.1054363023274942,3.1661878961977137,3.539869301925331,2.861182604246564,4.026845637583893,0.8583690987124464,0.8938039537830961,0.7988855077982949,2.486512396991044,3.0773439102783287,0.7988855077982949,6.0,29.0,450.0,35.0,14.0,1.0,24.0,57.0,26.0,146.23,0.8080060173600007
0.0,0.0,9.2,3.1445239213208915,88.55999999999996,2.0,4.5,14.5,9.2,31.0,1.0,9.410632284814874,88.55999999999996,0.0,0.0,0.0,0.0,0.1,64.5979375,0.0,2.0,0.4,0.8925000000000001,1.2999999999999998,3.7075,2.4115,6.73,0.785,1.8958903581167343,3.59440025,2.484472049689441,2.94744607106632,4.006896653499732,3.1445239213208915,5.033112582781457,1.2738853503184713,1.163397334882978,1.3534933588128155,1.4241940774037871,3.8150528716566456,1.3534933588128155,1.0,5.0,92.0,11.0,0.0,0.0,10.0,11.0,7.0,24.115,0.3733091323542644
1.0,3.0,7.5,2.1621205448370366,10.916666666666664,5.5,8.0,9.75,7.5,12.0,2.0,3.304037933599835,10.916666666666664,2.0,0.04444444444444445,0.0,0.0,0.0,30.5110625,0.0,1.0,0.5,2.34,3.62,5.011,3.498,5.205,1.155,1.5716355599608116,2.4700383333333336,1.8049167858592845,2.044177585973252,2.263865986530845,2.1621205448370366,3.0905077262693155,1.7316017316017316,0.4615040866235468,0.2129860219702342,1.474874891688875,2.1440823327615783,0.2129860219702342,2.0,0.0,45.0,5.0,0.0,0.0,6.0,5.0,2.0,20.988000000000003,0.6878816494836913
0.0,0.0,7.7272727272727275,2.3334160764082386,71.65289256198348,2.0,6.0,8.75,7.7272727272727275,41.0,1.0,8.464803161443477,71.65289256198348,1.0,0.005882352941176471,0.0,0.0,0.09090909090909093,110.71275,0.0,1.0,0.3636363636363637,1.105,2.02,4.2425,3.210454545454545,16.195,0.705,3.295044112372297,10.85731570247934,1.8901026924606423,2.254041193294579,2.5293648078458206,2.3334160764082386,4.747774480712166,1.1678832116788322,0.7498320021019402,0.5622480313762039,1.5355051699104214,2.40690924536316,0.5622480313762039,1.0,6.0,170.0,19.0,6.0,0.0,22.0,25.0,12.0,70.63,0.637957236181018
0.0,1.0,10.538461538461537,2.1531517530289688,33.01775147928993,7.0,10.0,15.0,10.538461538461537,23.0,1.0,5.74610750676403,33.01775147928993,0.0,0.0,0.0,0.0,0.0,75.85962500000002,0.0,1.0,0.4615384615384616,3.255,4.145,6.325,4.732461538461539,9.265,0.825,2.3626413711185013,5.58207424852071,2.0505809979494187,2.2503516174402254,2.48246087425796,2.1531517530289688,2.7649769585253456,1.1914893617021276,0.4921943846920645,0.24225531232239994,1.80596727178654,2.2268456812197264,0.24225531232239994,1.0,5.0,137.0,11.0,7.0,0.0,13.0,26.0,7.0,61.522,0.8109979452178941
1.0,3.0,14.6,2.919347868447165,84.64,6.0,13.0,22.0,14.6,28.0,4.0,9.2,84.64,3.0,0.0410958904109589,1.0,0.0136986301369863,0.0,33.2278125,0.0,1.0,0.4,1.845,4.195,6.485,5.0139999999999985,10.77,1.775,3.3615419081130016,11.299964,2.5998142989786444,3.098927294398093,3.2520325203252027,2.919347868447165,3.392444101773324,2.2535211267605635,0.4271240676360359,0.18243496915395296,2.196954734832454,2.9118468288791384,0.18243496915395296,1.0,5.0,73.0,3.0,0.0,0.0,5.0,17.0,3.0,25.07,0.7544884274280771
1.0,4.0,6.9393939393939394,2.3122222564207533,110.78420569329664,2.0,3.0,8.0,6.9393939393939394,60.0,1.0,10.525407625992287,110.78420569329658,2.0,0.008733624454148471,0.0,0.0,0.030303030303030307,141.27025,0.0,2.0,0.3333333333333333,1.165,1.565,2.635,2.7127878787878785,20.025,0.655,3.507053271904246,12.299422651974284,1.5267175572519085,2.32896652110626,2.9962546816479403,2.3122222564207533,4.291845493562231,0.6389776357827476,0.8700041848060709,0.7569072815800759,1.621006545964207,2.558030428274614,0.7569072815800759,5.0,11.0,229.0,17.0,1.0,0.0,33.0,38.0,19.0,89.522,0.6336932227415185
0.0,1.0,17.5,2.5808838794857016,143.45,6.25,16.5,25.25,17.5,38.0,3.0,11.977061409210524,143.45,5.0,0.028571428571428567,0.0,0.0,0.0,75.0005,0.0,1.0,0.5,3.62,7.2185000000000015,9.68,6.6827,13.775,1.095,4.002977842806527,16.02383161,2.275980706780284,2.506591126228247,2.764343969094291,2.5808838794857016,3.6529680365296806,1.375515818431912,0.6069239107378022,0.3683566334252676,2.3333177778814806,2.6187020216379606,0.3683566334252676,1.0,5.0,175.0,21.0,5.0,1.0,10.0,21.0,6.0,66.827,0.8910207265284897
1.0,4.0,7.857142857142858,2.639772256576161,35.265306122448976,5.0,7.0,8.0,7.857142857142858,21.0,1.0,5.938459911664723,35.265306122448976,1.0,0.01818181818181818,0.0,0.0,0.0,34.342375000000004,0.0,1.0,0.2857142857142857,1.69,2.195,2.99,2.8064285714285715,7.325,0.765,1.991463414329333,3.965926530612245,2.2717872791900686,2.7149321266968327,3.0279801285888657,2.639772256576161,3.856749311294766,1.30718954248366,0.7688986597877584,0.5912051490234109,1.6015199880613962,2.7996945787732246,0.5912051490234109,1.0,1.0,55.0,3.0,1.0,0.0,7.0,13.0,3.0,19.645,0.5720338211902932
1.0,5.0,8.333333333333334,2.208240405026896,143.2222222222222,3.0,3.5,4.0,8.333333333333334,35.0,1.0,11.967548714010825,143.2222222222222,0.0,0.0,0.0,0.0,0.0,25.7741875,0.0,1.0,0.16666666666666666,1.185,1.725,2.72325,3.4601666666666664,12.155,1.095,3.941756394327562,15.537443472222225,1.6035192280403008,2.519288301054952,2.8445366076308867,2.208240405026896,3.4934497816593884,0.4662004662004662,1.0105639248915876,1.0212394462922905,1.9399253613717211,2.408361832281681,1.0212394462922905,0.0,3.0,50.0,4.0,1.0,0.0,6.0,6.0,0.0,20.761,0.8054958085487659
1.0,5.0,21.0,2.358217207078603,289.0,12.5,21.0,29.5,21.0,38.0,4.0,17.0,289.0,0.0,0.0,0.0,0.0,0.0,17.22925,0.0,1.0,0.5,5.084,8.293,11.502,8.293,14.711,1.875,6.4179999999999975,41.190724,2.2457752702059683,2.358217207078603,2.4706591439512384,2.358217207078603,2.583101080823873,2.1333333333333333,0.22488387374526986,0.05057275667067847,2.437714932454982,2.5322561196189564,0.05057275667067847,0.0,1.0,42.0,2.0,1.0,0.0,2.0,8.0,1.0,16.586,0.9626652349928172
1.0,5.0,9.5,2.0093538438518017,43.25,4.0,7.0,15.25,9.5,19.0,3.0,6.576473218982952,43.25,5.0,0.08771929824561403,0.0,0.0,0.0,29.977,0.0,1.0,0.3333333333333333,2.2375,3.7319999999999998,6.2810000000000015,4.409,8.415,1.705,2.495377059016666,6.2269066666666655,1.6068086814991145,2.008701818948498,2.335125884376952,2.0093538438518017,2.6181818181818186,1.5037593984962403,0.42419691840360063,0.179943025583111,1.9014577843012976,2.1546836017237467,0.179943025583111,1.0,2.0,57.0,6.0,0.0,0.0,6.0,12.0,1.0,26.454,0.8824765653667812
0.0,0.0,16.7,2.6584529638744487,271.61,5.5,10.0,20.75,16.7,58.0,1.0,16.480594649465775,271.61,3.0,0.008982035928143712,0.0,0.0,0.0,130.333625,0.0,1.0,0.35,2.3875,3.82,7.0325,5.7635000000000005,20.025,0.845,5.237749779246809,27.43402275,2.386130301528377,2.7347834468201935,2.9958195907196288,2.6584529638744483,3.4620505992010653,1.183431952662722,0.5636338763515832,0.31768314657111185,2.5626541117075496,2.897544894595298,0.317683146571112,8.0,24.0,334.0,44.0,11.0,2.0,20.0,48.0,10.0,115.27,0.8844225732231417
1.0,5.0,5.0,2.0345000035248093,5.454545454545454,3.5,5.0,5.5,5.0,9.0,2.0,2.335496832484569,5.454545454545454,0.0,0.0,0.0,0.0,0.0,37.12875,0.0,1.0,0.2727272727272727,2.075,2.815,3.4730000000000003,2.6446363636363643,3.825,0.595,0.9933073563264452,0.9866595041322316,1.580747263099073,2.2883295194508007,2.4105343254279425,2.0345000035248093,3.361344537815126,0.5242463958060288,0.7452876041354675,0.5554536128779852,1.481331852001481,1.890619091815338,0.5554536128779852,0.0,0.0,55.0,9.0,0.0,1.0,11.0,7.0,1.0,29.091,0.7835168164831835
1.0,5.0,23.0,2.068576950917421,361.0,13.5,23.0,32.5,23.0,42.0,4.0,19.0,361.0,1.0,0.021739130434782608,0.0,0.0,0.0,22.6395,0.0,1.0,0.5,6.476999999999999,10.993,15.509,10.993,20.025,1.961,9.031999999999998,81.57702399999998,2.054176287799353,2.068576950917421,2.0829776140354896,2.068576950917421,2.0973782771535583,2.039775624681285,0.028801326236136626,0.000829516392960372,2.0318469930873038,2.0922405166924407,0.000829516392960372,3.0,1.0,46.0,4.0,1.0,1.0,2.0,3.0,2.0,21.986,0.9711345215221184
1.0,5.0,21.0,3.0488678220452323,215.6,8.0,13.0,31.0,21.0,45.0,8.0,14.683323874382124,215.6,0.0,0.0,0.0,0.0,0.0,41.1458125,0.0,1.0,0.4,3.325,4.885,9.455,6.511,12.455,2.435,3.8316189789695954,14.681304000000004,2.6612077789150463,3.278688524590164,3.2854209445585214,3.0488678220452323,3.6130068245684464,2.406015037593985,0.4450994856823224,0.19811355215466794,2.5519000262784943,3.2253110121333126,0.19811355215466794,1.0,2.0,105.0,18.0,0.0,0.0,5.0,13.0,2.0,32.555,0.7912105271952037
1.0,3.0,6.166666666666668,1.8302780815176103,11.805555555555555,3.25,5.5,9.25,6.166666666666668,11.0,2.0,3.435921354681384,11.805555555555555,2.0,0.054054054054054064,0.0,0.0,0.0,30.9058125,0.0,1.0,0.5,1.93,3.34,4.1725,3.225,5.215,1.545,1.352676359419848,1.8297333333333328,1.4509287847345245,1.7436936173893611,1.9025554411096832,1.8302780815176103,2.890932982917214,1.2944983818770228,0.5249283365820006,0.2755497585467461,1.1971858044502146,1.9121447028423768,0.2755497585467461,1.0,3.0,37.0,7.0,0.0,0.0,6.0,3.0,0.0,19.35,0.6260958193543691
0.0,1.0,5.84,2.1292501494575085,15.1744,3.0,5.0,9.0,5.84,18.0,1.0,3.8954332236607523,15.1744,2.0,0.0136986301369863,0.0,0.0,0.0,102.0053125,0.0,1.0,0.44,1.245,2.455,3.615,2.8054,8.145,0.695,1.8817151325320205,3.54085184,1.8264840182648403,2.055800293685756,2.4896265560165967,2.1292501494575085,3.8647342995169085,1.0723860589812333,0.6375311402253678,0.4064459547570576,1.4312980022486574,2.081699579382619,0.4064459547570575,2.0,6.0,146.0,20.0,0.0,0.0,25.0,31.0,7.0,70.135,0.6875622286829424
1.0,5.0,20.33333333333333,2.67402754484341,140.2222222222222,13.0,20.0,27.5,20.33333333333333,35.0,6.0,11.841546445554409,140.2222222222222,1.0,0.016393442622950817,0.0,0.0,0.0,24.4041875,0.0,1.0,0.3333333333333333,5.44,6.585,8.17,6.878333333333334,9.755,4.295,2.2386652769501345,5.011622222222224,2.2170894976854125,3.0372057706909645,3.312554704925185,2.67402754484341,3.587903639159405,1.3969732246798603,0.9305796896093712,0.8659785587134737,2.4995710264887943,2.9561424763750908,0.8659785587134737,0.0,0.0,61.0,5.0,3.0,1.0,3.0,10.0,4.0,20.635,0.845551608714693
1.0,4.0,7.8181818181818175,2.2126811037605845,14.876033057851243,4.0,9.0,10.5,7.8181818181818175,14.0,2.0,3.8569460791993504,14.876033057851243,2.0,0.02325581395348837,0.0,0.0,0.0,49.2495625,0.0,1.0,0.5454545454545454,1.92,3.845,4.715,3.7119999999999993,7.395,0.945,1.981506084683154,3.926366363636363,1.7904673873041141,2.107481559536354,2.5837786671690552,2.2126811037605845,3.174603174603175,1.6494845360824744,0.5175935119930063,0.2679030436572543,1.7462084054046163,2.106191222570533,0.2679030436572543,1.0,3.0,86.0,11.0,0.0,0.0,11.0,14.0,2.0,40.832,0.8290835070869919
